1, 1, 1, 1647751801045, 1647752035285
2, 1, 2, 1647751801075, 1647752035315
3, 1, 3, 1647751801105, 1647752035346
3, 2, 4, 1647751801105, 1647752035346
3, 3, 5, 1647751801105, 1647752035347
3, 4, 6, 1647751801105, 1647752035347
3, 5, 7, 1647751801105, 1647752035347
3, 6, 8, 1647751801105, 1647752035347
3, 7, 9, 1647751801105, 1647752035347
3, 8, 10, 1647751801105, 1647752035347
3, 9, 11, 1647751801105, 1647752035347
3, 10, 12, 1647751801105, 1647752035347
3, 11, 13, 1647751801105, 1647752035347
3, 12, 14, 1647751801105, 1647752035347
3, 13, 15, 1647751801105, 1647752035347
3, 14, 16, 1647751801105, 1647752035347
3, 15, 17, 1647751801105, 1647752035347
3, 16, 18, 1647751801105, 1647752035347
3, 17, 19, 1647751801105, 1647752035347
3, 18, 20, 1647751801105, 1647752035347
3, 19, 21, 1647751801105, 1647752035347
3, 20, 22, 1647751801105, 1647752035347
3, 21, 23, 1647751801105, 1647752035347
3, 22, 24, 1647751801105, 1647752035347
3, 23, 25, 1647751801105, 1647752035347
3, 24, 26, 1647751801105, 1647752035347
3, 25, 27, 1647751801105, 1647752035347
3, 26, 28, 1647751801105, 1647752035347
3, 27, 29, 1647751801105, 1647752035347
3, 28, 30, 1647751801105, 1647752035347
3, 29, 31, 1647751801105, 1647752035347
3, 30, 32, 1647751801105, 1647752035347
3, 31, 33, 1647751801105, 1647752035347
3, 32, 34, 1647751801105, 1647752035347
3, 33, 35, 1647751801105, 1647752035347
3, 34, 36, 1647751801105, 1647752035347
3, 35, 37, 1647751801105, 1647752035347
3, 36, 38, 1647751801105, 1647752035347
3, 37, 39, 1647751801105, 1647752035347
3, 38, 40, 1647751801105, 1647752035347
3, 39, 41, 1647751801105, 1647752035347
3, 40, 42, 1647751801105, 1647752035347
3, 85, 87, 1647751801105, 1647752035347
3, 86, 88, 1647751801105, 1647752035347
3, 87, 89, 1647751801105, 1647752035347
3, 88, 90, 1647751801105, 1647752035347
3, 89, 91, 1647751801105, 1647752035347
3, 90, 92, 1647751801105, 1647752035347
3, 91, 93, 1647751801105, 1647752035347
3, 92, 94, 1647751801105, 1647752035347
3, 93, 95, 1647751801105, 1647752035347
3, 94, 96, 1647751801105, 1647752035347
3, 97, 99, 1647751801105, 1647752035347
3, 98, 100, 1647751801105, 1647752035347
3, 99, 101, 1647751801105, 1647752035347
3, 100, 102, 1647751801105, 1647752035348
3, 101, 103, 1647751801105, 1647752035348
3, 102, 104, 1647751801105, 1647752035348
3, 103, 105, 1647751801105, 1647752035348
3, 104, 106, 1647751801105, 1647752035348
3, 105, 107, 1647751801105, 1647752035348
3, 106, 108, 1647751801105, 1647752035348
3, 107, 109, 1647751801105, 1647752035348
3, 108, 110, 1647751801105, 1647752035348
3, 109, 111, 1647751801105, 1647752035348
3, 110, 112, 1647751801105, 1647752035348
3, 111, 113, 1647751801105, 1647752035348
3, 112, 114, 1647751801105, 1647752035348
3, 113, 115, 1647751801105, 1647752035348
3, 114, 116, 1647751801105, 1647752035348
